¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦Á¤î°Ï,¨®¦ì,·s¥_¥«¦Á¤î°Ï¤j¦P¸ô¤G¬q241~270¸¹,0.03,¦í,,,10403,¤g¦a0«Øª«0¨®¦ì2,¦a¤U¤@¼h,25,¨ä¥L,¨£¨Ï¥Î°õ·Ó,¿ûµ¬²V¾®¤g³y,0840126,68.33,0,0,0,¦³,¦³,2800000,,©Y¹D¥­­±,68.33,2800000,,RPPNMLLJMHKFFDF47CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï·s»O¤­¸ô¤G¬q91~120¸¹,2.42,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,25,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840824,42.34,1,1,1,¦³,¦³,4500000,106282,,0.0,0,,RPQPMLSJMHKFFDF48CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ïªø¦¿µó79«Ñ1~30¸¹,25.12,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890927,144.09,3,2,1,¦³,µL,8750000,60726,©Y¹D¾÷±ñ,34.8,0,,RPSOMLSJMHKFFDF58CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï©Û°Óµó11«Ñ1~30¸¹,21.21,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821216,100.16000000000001,3,2,2,¦³,µL,8500000,84864,,0.0,0,,RPTOMLSJMHKFFDF68CA
¤TªÛ°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤TªÛ°Ï¤¤¥¿¸ô¤T¬q1~30¸¹,10.88,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860423,88.06,3,1,1,¦³,¦³,2400000,27254,,0.0,0,,RPPNMLLMLHKFFEF77CA
¤TªÛ°Ï,¤g¦a,ÂÂ¤p°ò¶©¬q®HÀY¤p¬q181~210¦a¸¹,116.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3960000,34138,,0.0,0,,RPOOMLKMLHKFFEF67CA
¤K¨½°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤K¨½°Ï¤¤¤s¸ô¤G¬q303«Ñ1~30¸¹,5.5,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,15,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831125,34.82,1,1,1,¦³,¦³,2800000,80414,,0.0,0,,RPSOMLLMLHKFFEF18CA
²H¤ô°Ï,¤g¦a,¤U¦c¬X¤s¬q481~510¦a¸¹,2993.22,¦í,,,10301,¤g¦a37«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,67000000,22384,,0.0,0,,RPXOMLLJMHKFFEF48CA
²H¤ô°Ï,¤g¦a,¦ÌÄõ¬q481~510¦a¸¹,97.02,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,20614,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPRNMLLJMHKFFEF77CA
²H¤ô°Ï,¤g¦a,­¸ºq¬q631~660¦a¸¹,57.68,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2800000,48544,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,SPRNMLLJMHKFFEF87CA
²H¤ô°Ï,¤g¦a,°¨°º¬q61~90¦a¸¹,36.19,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1300000,35922,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,TPRNMLLJMHKFFEF97CA
²H¤ô°Ï,¤g¦a,°¨°º¬q61~90¦a¸¹,233.89,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4700000,20095,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,UPRNMLLJMHKFFEF08CA
²H¤ô°Ï,¤g¦a,®ü¤Ñ¬q181~210¦a¸¹,587.61,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23000000,39142,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPSNMLLJMHKFFEF87CA
²H¤ô°Ï,¤g¦a,®ü¤Ñ¬q181~210¦a¸¹,66.73,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,44957,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,SPSNMLLJMHKFFEF97CA
²H¤ô°Ï,¤g¦a,°¨°º¬q61~90¦a¸¹,32.16,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1100000,34204,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,TPSNMLLJMHKFFEF08CA
²H¤ô°Ï,¤g¦a,°¨°º¬q121~150¦a¸¹,6.88,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,550000,79942,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPTNMLLJMHKFFEF97CA
²H¤ô°Ï,¤g¦a,°¨°º¬q121~150¦a¸¹,13.71,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,43764,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPUNMLLJMHKFFEF08CA
²H¤ô°Ï,¤g¦a,°¨°º¬q151~180¦a¸¹,49.18,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,40667,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,SPUNMLLJMHKFFEF18CA
²H¤ô°Ï,¤g¦a,°¨°º¬q61~90¦a¸¹,4.21,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,155368,36905,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPVNMLLJMHKFFEF18CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¥«¤@¸ô¤@¬q1~30¸¹,22.34,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,21,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000214,180.63,3,2,2,¦³,¦³,11500000,63666,©Y¹D¥­­±,22.88,0,,RPQSMLKKMHKFFEF18CA
²H¤ô°Ï,¤g¦a,¾ðªL¤f¬qÁTºß´ò¤p¬q1~30¦a¸¹,994.47,,°ê®a¤½¶é°Ï,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11431400,11495,,0.0,0,,RPROMLTLMHKFFEF88CA
Âù·Ë°Ï,¤g¦a,¤T¤e§|¬q¤T¤e§|¤p¬q301~330¦a¸¹,1000.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,200,,0.0,0,¿Ë¤Í¥æ©ö,¹A¦a¶R½æ,¨p¤U­q¬ù,RPTNMLRKMHKFFFF78CA
¤T­«°Ï,¤g¦a,¥¿¥Á¬q661~690¦a¸¹,4.7,¨ä¥L,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1105151,235139,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPVNMLTJMHKFFGF56CA
¤T­«°Ï,¤g¦a,¤G­«¬q391~420¦a¸¹,78.7,¨ä¥L,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,16502953,209694,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPXNMLTJMHKFFGF76CA
¤T­«°Ï,¤g¦a,¿³µØ¬q1201~1230¦a¸¹,12.21,¨ä¥L,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2688154,220160,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPOOMLTJMHKFFGF58CA
¤T­«°Ï,¤g¦a,¿³µØ¬q1201~1230¦a¸¹,3.31,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,728730,220160,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPOMLTJMHKFFGF68CA
¤T­«°Ï,¤g¦a,¿³µØ¬q1201~1230¦a¸¹,3.33,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,733133,220160,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPQOMLTJMHKFFGF78CA
¤T­«°Ï,¤g¦a,¿³µØ¬q1231~1260¦a¸¹,3.29,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,724326,220160,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPROMLTJMHKFFGF88CA
¤T­«°Ï,¤g¦a,¿³µØ¬q1231~1260¦a¸¹,3.29,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,724326,220160,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPSOMLTJMHKFFGF98CA
¤T­«°Ï,¤g¦a,¤G­«¬q451~480¦a¸¹,18.34,¨ä¥L,,,10402,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3753831,204680,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPTOMLTJMHKFFGF09CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï´IµØµó151~180¸¹,22.33,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,3,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0591001,60.53,2,1,1,¦³,µL,6350000,104907,,0.0,0,³»¼Ó¼W«Ø(2©Ð1ÆU1½Ã),RPTOMLKKMHKFFGF28CA
Äª¬w°Ï,¤g¦a,¥Á¥Í¬q241~270¦a¸¹,196.15,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,47468000,241998,,0.0,0,¥t¦³¤@¦@¦P¶R¨ü¤H¡CÁ`»ù¤º§t¦a¤W¥¼µn°O«Øª«»ù´Ú24,000¤¸¡C,RPWNMLLMLHKFFGF68CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤¤¿³¥_µó204«Ñ1~30¸¹,138.24,¤u,,,10401,¤g¦a1«Øª«2¨®¦ì0,¤@¼h¡A¥­¥x,2,¤u¼t,¤u·~¥Î,¥[±j¿j³y,0650607,194.0,4,2,2,¦³,µL,9191640,,,0.0,0,¿Ë¤Í¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLLJMHKFFGF87CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ïªø¦wµó61~90¸¹,55.85,¦í,,,10312,¤g¦a2«Øª«2¨®¦ì2,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790918,328.62,6,4,4,¦³,µL,7500000,22823,©Y¹D¥­­±,0.0,0,¿Ë¤Í¯S®íÃö«Y¶¡¤§¥æ©ö¡C2¤á¥´³q,RPRNMLLJMHKFFGF97CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¥úµØ¸ô110«Ñ1~30¸¹,18.25,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820116,138.79,3,2,2,¦³,¦³,12300000,88623,©Y¹D¥­­±,0.0,0,,RPVPMLOKMHKFFGF98CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¥Á¥ÍªFµó28«Ñ1~30¸¹,19.41,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0620718,60.86,2,1,1,¦³,µL,6800000,111732,,0.0,0,,RPVNMLNKMHKFFGF68CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¶°¬üµó121~150¸¹,15.56,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870603,92.71,2,1,1,¦³,¦³,9850000,106245,,0.0,0,,RPVOMLOLMHKFFGF98CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°ÏºÖ¶©¸ô1~30¸¹,67.4,°Ó,,,10401,¤g¦a2«Øª«3¨®¦ì0,¤­¼h,5,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740715,294.71,6,3,6,¦³,µL,29953000,101636,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¦³¼Ó±è¤Î¹q±è³]¬I,·íªì¤½³]¥¼¿ì²zµn°O,RPSOMLSLMHKFFGF09CA
Äª¬w°Ï,«Øª«,·s¥_¥«Äª¬w°Ï¥ú´_¸ô70«Ñ1~30¸¹,0.0,,,,10401,¤g¦a0«Øª«1¨®¦ì1,¤Q¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010113,234.51999999999998,4,2,2,¦³,¦³,6065400,27226,©Y¹D¥­­±,27.72,435000,¥»¥ó¬°¤½¥qªÑªF¦V¤½¥q©Ó¶R©Ð«Î¡A©Ð»ù¤w¬°§é¦©«áª÷ÃB¡C,RPTPMLSLMHKFFGF66CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¥Ã§Q¸ô1~30¸¹,16.19,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h¡A¤Q¤@¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840303,160.17000000000002,4,2,2,¦³,¦³,17200000,107386,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWOMLKMLHKFFHF78CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô211«Ñ31~60¸¹,16.63,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤Q¤T¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830804,86.54,2,2,1,¦³,¦³,9600000,110931,,0.0,0,,RPSOMLLMLHKFFHF48CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¤¤¥¿¸ô61~90¸¹,11.41,¦í,,,10402,¤g¦a3«Øª«1¨®¦ì0,¤Q¤@¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0900411,110.35,3,2,2,¦³,¦³,16280000,147531,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUPMLLMLHKFFHF78CA
¤¤©M°Ï,¨®¦ì,·s¥_¥«¤¤©M°Ï¦w¥­¸ô61~90¸¹,2.26,¦í,,,10403,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,15,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0850325,39.9,0,0,0,¦³,¦³,2100000,,©Y¹D¥­­±,39.9,2100000,,RPQPMLLMLHKFFHF38CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¤s¸ô¤T¬q181«Ñ18§Ë31~60¸¹,30.01,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0721129,87.14,3,2,2,¦³,µL,8000000,91806,,0.0,0,,RPRNMLLMLHKFFHF28CA
¥Ã©M°Ï,¨®¦ì,·s¥_¥«¥Ã©M°Ï«H¸q¸ô1~30¸¹,0.59,¦í,,,10403,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,44.6,0,0,0,¦³,µL,2400000,,©Y¹D¥­­±,44.6,2400000,,RPWOMLLMLHKFFHF88CA
¤¤©M°Ï,¨®¦ì,·s¥_¥«¤¤©M°Ï´º¥­¸ô151~180¸¹,0.09,¦í,,,10403,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¥|¼h,41,¨ä¥L,°±¨®ªÅ¶¡,¿û°©¿ûµ¬²V¾®¤g³y,0861104,34.06,0,0,0,¦³,¦³,1500000,,©Y¹D¥­­±,34.06,1500000,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPOOMLOKMHKFFHF28CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï·s¥Í¸ô160«Ñ3§Ë1~30¸¹,26.61,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0640608,76.65,3,2,2,¦³,µL,19730000,257404,,0.0,0,,RPWNMLRJMHKFFHF56CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¥Ã¤¸¸ô31~60¸¹,22.08,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0691113,84.91,3,2,1,¦³,µL,8000000,94217,,0.0,0,,RPPOMLRKMHKFFHF68CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¤¤¤s¸ô¤@¬q121~150¸¹,7.59,°Ó,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤Q¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760710,58.16,2,1,1,¦³,¦³,8000000,137552,,0.0,0,1.¤G¿Ëµ¥¶R½æ2.³»¼Ó¼W«Ø,RPTPMLRKMHKFFHF56CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¥Ã¤¸¸ô31~60¸¹,22.08,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¥­¥x¡AÃM¼Ó,5,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0691113,84.91,0,0,0,µL,µL,19700000,232010,,0.0,0,,RPPNMLMLMHKFFHF18CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï´_¿³¸ô42«Ñ1~30¸¹,3.36,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831115,35.86,1,1,1,¦³,¦³,2550000,71110,,0.0,0,Á`»ù§tÃØ¿O¹¢¡B¼ö¤ô¾¹¡B§N®ð1¥xµ¥³Ã­Ñ¡C,RPOOMLKKMHKFFIF97CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Åaºq°Ï°ê¤¤µó151~180¸¹,24.48,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960213,101.94,2,1,1,¦³,µL,5150000,50520,,0.0,0,,RPRRMLMJMHKFFIF68CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤å¤Æ¸ô¤@¬q361~390¸¹,2.77,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,43,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0990715,54.15,2,2,1,¦³,¦³,12800000,236380,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUPMLLMLHKFFAF18DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï¿w¦æ¸ô¤G¬q61~90¸¹,18.03,¦í,,,10401,¤g¦a2«Øª«1¨®¦ì1,¤E¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840117,132.36,3,2,2,¦³,¦³,10700000,80840,©Y¹D¥­­±,0.0,0,,RPSNMLLJMHKFFAF57DA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¥úªZµó30«Ñ1~30¸¹,20.64,¤u,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0820514,89.14,3,2,2,¦³,µL,4880000,54745,,0.0,0,¶§¥x¥~±À,RPUNMLMLMHKFFIF78CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Åaºq°Ï°ªÂ¾ªFµó19«Ñ2§Ë1~30¸¹,54.5,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,7,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0901105,205.28,5,3,3,¦³,µL,9500000,46278,,0.0,0,,RPPNMLOLMHKFFIF48CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¤d·³µó92«Ñ7§Ë31~60¸¹,28.11,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0700128,79.76,2,2,1,¦³,µL,8950000,112212,,0.0,0,«e«á¥~±À,RPUPMLTLMHKFFIF07CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¾Ç¦¨¸ô301~330¸¹,23.9,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,28,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010724,233.32999999999998,4,2,2,¦³,¦³,18500000,79287,©Y¹D¥­­±,40.51,0,,RPXNMLTLMHKFFIF17CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¦è²±µó151~180¸¹,19.64,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811022,137.82999999999998,3,2,2,¦³,¦³,11000000,79808,,0.0,0,,RPSNMLLJMHKFFBF67DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¦¨¥\¸ô31~60¸¹,6.54,°Ó,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤G¤Q¤­¼h,25,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890630,96.4,3,2,2,¦³,¦³,11680000,121162,,0.0,0,,RPPPMLLJMHKFFGF08DA
