¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô481~510¸¹,18.19,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,126.86,3,2,2,¦³,¦³,1460000,11509,,0.0,0,,RPSOMLKKMHKFFAT09DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô751~780¸¹,12.26,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,85.96,2,1,1,¦³,¦³,1430000,16636,,0.0,0,,RPROMLRKMHKFFAT07DA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¥_ªù¸ô42«Ñ1~30¸¹,112.12,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031020,196.58,4,1,3,¦³,µL,12800000,65113,,0.0,0,1.ªþ¸ËæC 2.¤G¦¸¬I¤u 3.­û¤u±JªÙ¨Ï¥Î,RPPNMLNJMHKFFET56CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¥_ªù¸ô42«Ñ1~30¸¹,129.96,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031020,196.62,4,1,3,¦³,µL,13600000,69169,,0.0,0,1.ªþ¸ËæC 2.¤G¦¸¬I¤u 3.­û¤u±JªÙ¨Ï¥Î,RPQNMLNJMHKFFET66CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¥_ªù¸ô42«Ñ21§Ë1~30¸¹,100.88,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031020,197.81,4,1,3,¦³,µL,11600000,58642,,0.0,0,1.ªþ¸ËæC 2.¤G¦¸¬I¤u 3.­û¤u±JªÙ¨Ï¥Î,RPRNMLNJMHKFFET76CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¥_ªù¸ô42«Ñ21§Ë1~30¸¹,89.17,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031020,184.6,4,1,3,¦³,µL,10700000,57963,,0.0,0,1.ªþ¸ËæC 2.¤G¦¸¬I¤u 3.­û¤u±JªÙ¨Ï¥Î,RPSNMLNJMHKFFET86CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¥_ªù¸ô42«Ñ21§Ë1~30¸¹,117.59,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031020,205.62,4,1,3,¦³,µL,13800000,67114,,0.0,0,1.ªþ¸ËæC 2.¤G¦¸¬I¤u 3.­û¤u±JªÙ¨Ï¥Î,RPTNMLNJMHKFFET96CA
«í¬KÂí,¤g¦a,¤j®H¬q751~780¦a¸¹,991.98,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,33000000,33267,,0.0,0,,RPQNMLLLLHKFFET56CA
¨®«°¶m,¤g¦a,¥|­«·Ë¬q241~270¦a¸¹,3169.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3800000,1199,,0.0,0,,RPUNMLLLLHKFFET96CA
«í¬KÂí,¤g¦a,«í¦è¬q871~900¦a¸¹,43.74,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1058400,24198,,0.0,0,,RPSNMLNLLHKFFET96CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¤¤¤s¸ô61~90¸¹,92.98,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,°Ó·~¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0521101,165.0,2,3,2,¦³,µL,11980000,72606,,0.0,0,,RPUNMLNLLHKFFET17CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,«ÌªF¿¤ªF´äÂí©ú¼w¤@µó1~30¸¹,34.34,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í¦v,¿ûµ¬²V¾®¤g³y,0820615,99.93,3,2,1,¦³,µL,2960000,29621,¤@¼Ó¥­­±,0.0,0,,RPVNMLNLLHKFFDT17CA
ªLÃä¶m,¤g¦a,¶ó©¤¬q841~870¦a¸¹,1619.44,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1943328,1200,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLLMLHKFFDT27CA
ªF´äÂí,¤g¦a,ªF´ä¬q661~690¦a¸¹,124.0,¦í,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4420000,35645,,0.0,0,,RPUNMLLMLHKFFDT96CA
¤º®H¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¤º®H¶m´I¥Ð§ø·s¥Ð¸ô91~120¸¹,80.92,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821004,159.61,4,1,4,¦³,µL,2400000,15037,,0.0,0,,RPOOMLPKMHKFFCT66CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí©¾§µ¸ô1~30¸¹,107.49,°Ó,,,10401,¤g¦a1«Øª«2¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0660916,238.42,4,2,5,¦³,µL,1800000,7550,,0.0,0,¤£°Ê²£¤§¦@¦³¤H¼Æ¬°2¤H¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOOMLOKMHKFFCT56CA
ªF´äÂí,¤g¦a,ªF´ä¬q691~720¦a¸¹,94.0,¦í,,,10403,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4265250,45375,,0.0,0,,RPRNMLTKLHKFFDT27CA
ªF´äÂí,¤g¦a,Às«Ò¬q151~180¦a¸¹,336.88,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2190850,6503,,0.0,0,,RPPNMLLLLHKFFDT98CA
¼é¦{Âí,¤g¦a,±[ªF¬q181~210¦a¸¹,1201.7,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,1248,,0.0,0,,RPSOMLTJMHKFFCT37CA
¼é¦{Âí,¤g¦a,¤T¦@¬q1201~1230¦a¸¹,89.73,¦í,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4260000,47476,,0.0,0,,RPRNMLSJMHKFFCT07CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí§Ó¦¨¸ô340«Ñ1~30¸¹,143.98,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031211,230.21,5,2,4,¦³,µL,8500000,36923,,0.0,0,,RPVNMLRJMHKFFCT37CA
¤º®H¶m,¤g¦a,¥ú©ú¬q781~810¦a¸¹,235.16,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3800000,16159,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLKLLHKFFCT98CA
¸UÅr¶m,¤g¦a,¨ª¤s¬q1~30¦a¸¹,1339.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,754000,563,,0.0,0,,RPQPMLNLLHKFFCT76CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí´Âª@¸ô22«Ñ1~30¸¹,70.58,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820921,137.9,5,2,3,¦³,µL,3600000,26106,,0.0,0,,RPROMLQLLHKFFCT07CA
¦Ë¥Ð¶m,¤g¦a,»ñ·s¬q961~990¦a¸¹,3175.96,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11787000,3711,,0.0,0,,RPRNMLRLLHKFFCT07CA
¤º®H¶m,¤g¦a,¬ü©M¬q1381~1410¦a¸¹,2109.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4200000,1991,,0.0,0,,RPUOMLQLLHKFFCT37CA
¸UÅr¶m,¤g¦a,¥Ã¼y¬q241~270¦a¸¹,2810.53,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3477000,1237,,0.0,0,,RPRNMLLMLHKFFCT56CA
Åï¬¥¶m,¤g¦a,¥È¸t¬q811~840¦a¸¹,2043.88,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3150000,1541,,0.0,0,,RPOOMLPKMHKFFAT09CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¥jªQ¦è«Ñ145§Ë1~30¸¹,84.35,¦í,,,10402,¤g¦a4«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030804,195.53,5,2,3,¦³,µL,9150000,46796,,0.0,0,,RPWNMLKLLHKFFAT66CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]²M¹çµó211~240¸¹,35.48,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801101,183.36,3,2,2,¦³,¦³,3500000,19088,,0.0,0,,RPPPMLTKLHKFFAT96CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¦w¤ß¥|¾î«Ñ136§Ë31~60¸¹,8.97,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,5,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960328,20.88,1,0,1,¦³,¦³,730000,34962,,0.0,0,,RPVNMLPLLHKFFAT07CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô781~810¸¹,11.86,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,82.12,2,2,1,¦³,µL,1800000,21919,,0.0,0,,RPXNMLPLLHKFFAT27CA
¤E¦p¶m,¤g¦a,¤E²M¬q331~360¦a¸¹,432.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2835900,6565,,0.0,0,,RPPOMLOLLHKFFAT09CA
ªøªv¶m,¤g¦a,Ác©÷¬q1231~1260¦a¸¹,2504.11,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3200000,1278,,0.0,0,,RPRNMLPLLHKFFAT66CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]©M¥Í¸ô¤G¬q262«Ñ1~30¸¹,26.55,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°ê¥Á¦í¦v,¿ûµ¬²V¾®¤g³y,0720305,73.04,3,2,2,¦³,µL,1820000,24918,,0.0,0,,RPTNMLQLLHKFFAT96CA
¤E¦p¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¤E¦p¶m¤å¤Æµó1~30¸¹,201.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030718,220.28,5,2,4,¦³,µL,7770000,35273,,0.0,0,,RPTNMLPLLHKFFAT86CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]«ØÂ×¸ô2«Ñ31~60¸¹,21.09,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810601,116.59,2,2,2,¦³,¦³,2500000,21443,,0.0,0,,RPTOMLPLLHKFFAT96CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¥jªQ¦è«Ñ361~390¸¹,66.54,¦í,,,10403,¤g¦a3«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0890725,177.73,6,2,4,¦³,µL,4500000,25319,,0.0,0,,RPSOMLQKMHKFFAT96CA
°ª¾ð¶m,¤g¦a,ÂÂ¼d¬q511~540¦a¸¹,238.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,560000,2353,,0.0,0,,RPQNMLQLLHKFFBT76CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¥jªQ¦è«Ñ451~480¸¹,177.14,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020723,259.96,5,2,6,¦³,µL,11000000,42314,,0.0,0,,RPTOMLRJMHKFFAT07CA
¤º®H¶m,¤g¦a,·s®H¬q691~720¦a¸¹,2379.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2660000,1118,,0.0,0,,RPOOMLLJMHKFFCT78CA
¤º®H¶m,¤g¦a,·s®H¬q661~690¦a¸¹,2440.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2730000,1119,,0.0,0,,RPPOMLLJMHKFFCT88CA
¤º®H¶m,¤g¦a,·s®H¬q2701~2730¦a¸¹,3012.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3090000,1026,,0.0,0,,RPQOMLLJMHKFFCT98CA
¸UÅr¶m,¤g¦a,·s­í¬q¤@¤p¬q331~360¦a¸¹,218.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,930000,4266,,0.0,0,§t¥¼µn°O«Øª«¡C,RPOOMLOLLHKFFCT56CA
¼é¦{Âí,¤g¦a,¤­»í¬q271~300¦a¸¹,575.89,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,417723,725,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLQLLHKFFCT86CA
¦Ë¥Ð¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¦Ë¥Ð¶m¦è¶Õ§øÀsªù¸ô141«Ñ1~30¸¹,256.55,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1020820,234.15,5,3,4,¦³,µL,7000000,29895,,0.0,0,,RPSPMLNLLHKFFCT96CA
¤º®H¶m,¤g¦a,¤WÀs¬u¬q271~300¦a¸¹,2910.0,¹A,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5000000,1718,,0.0,0,,RPRNMLNLLHKFFCT66CA
¤º®H¶m,¤g¦a,´_¿³¬q991~1020¦a¸¹,795.54,¹A,,,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4416000,5551,,0.0,0,,RPRPMLTJMHKFFCT37CA
¯[²y¶m,¤g¦a,¥»º®¬q31~60¦a¸¹,80.42,¦í,,,10403,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1158000,14399,,0.0,0,,RPSNMLNLLHKFFDT86CA
¦Ë¥Ð¶m,¤g¦a,¬ü±[¬q1441~1470¦a¸¹,1439.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1470000,1022,,0.0,0,²½ªÁ¤½·~¶R½æ,¥Ñ¤T¤C¤­¯²¬ù©Ó¯²¤H©Ó¶R,RPPNMLLKNHKFFCT98CA
¦Ë¥Ð¶m,¤g¦a,¬ü±[¬q1501~1530¦a¸¹,2871.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2330000,812,,0.0,0,²½ªÁ¤½·~¶R½æ,¥Ñ¤T¤C¤­¯²¬ù©Ó¯²¤H¨à¤l©Ó¶R,RPSNMLLKNHKFFCT66CA
·s°ñ¶m,¤g¦a,¸U¶©¬q901~930¦a¸¹,4486.32,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,669,,0.0,0,Åv§Q¤Hµ¥3¤H¡C¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLRKMHKFFCT86CA
¦Ë¥Ð¶m,¤g¦a,»ñ·s¬q601~630¦a¸¹,541.57,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,2770,,0.0,0,,RPPNMLOKMHKFFCT56CA
®õªZ¶m,¤g¦a,ªZ¼æ¬q901~930¦a¸¹,8050.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1207500,150,,0.0,0,,RPTNMLQKMHKFFCT17CA
·s¶é¶m,¤g¦a,·s«n¬q541~570¦a¸¹,149.78,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2200000,14688,,0.0,0,,RPSNMLSJMHKFFDT27CA
®r³»¶m,¤g¦a,³»·R¬q991~1020¦a¸¹,162.05,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,1234,,0.0,0,,RPVNMLKKMHKFFDT86CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂí²îÀY¸ô1~30¸¹,57.4,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í¦v,¥[±j¿j³y,0651231,63.0,3,2,2,¦³,µL,3500000,55556,,0.0,0,,RPPNMLOLLHKFFDT66CA
¯[²y¶m,¤g¦a,¤j¼d¬q391~420¦a¸¹,346.17,¹A,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,330000,953,,0.0,0,,RPRNMLOLLHKFFDT86CA
®r³»¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤®r³»¶m¤¤¥¿¸ô811~840¸¹,77.1,,¤@¯ë¹A·~°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1030808,75.69,34,2,34,¦³,µL,1050000,13872,,0.0,0,,RPQNMLPLLHKFFDT86CA
¯[²y¶m,¤g¦a,¥»º®¬q31~60¦a¸¹,47.94,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,900700,18788,,0.0,0,,RPRNMLPLLHKFFDT96CA
«í¬KÂí,¤g¦a,ÃZÆq¬q1321~1350¦a¸¹,11183.19,,°ê®a¤½¶é°Ï,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,67800000,6063,,0.0,0,,RPQNMLPLLHKFFET96CA
¸U¤¦¶m,¤g¦a,¸U«á¬q211~240¦a¸¹,2694.0,¹A,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6000000,2227,,0.0,0,,RPPNMLNLLHKFFAT98DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¥Ð¤¤¤G¾î«Ñ31~60¸¹,78.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í®a¥Î,¿j³y,,40.52,4,2,1,¦³,µL,1300000,32083,,0.0,0,¤G¼Ó¼W«ØÅK¥Ö«Î ,Åv§Q¤H¤G¤H,RPUNMLNLLHKFFAT86DA
°ª¾ð¶m,¤g¦a,ªF®¶·s¬q1381~1410¦a¸¹,3545.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2193000,619,,0.0,0,,RPQNMLKMLHKFFBT98DA
fa72®H¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ÆQ®H¶mÆQ®H¶mÆQ¤¤§ø©Ò«e¤G«Ñ1~30¸¹,101.27,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0700314,96.59,5,2,2,¦³,µL,1300000,13459,,0.0,0,,RPPNMLRLLHKFFBT76CA
°ª¾ð¶m,¤g¦a,ªü©Þ¬u¬q571~600¦a¸¹,1857.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2600000,1400,,0.0,0,,RPVNMLKMLHKFFBT76CA
ªøªv¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªøªv¶m©÷ºaµó27«Ñ1~30¸¹,141.45,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940920,200.09,4,1,4,¦³,µL,5000000,24989,,0.0,0,,RPPOMLTJMHKFFAT86CA
