編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLRLMHKFFBG78CA,24,93.20,住家用,鋼筋混凝土造,80年1月19日,004,四層
RPVNMLSLMHKFFBG88CA,,215.47,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPXNMLSLMHKFFBG09CA,,205.86,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPOPMLSLMHKFFBG38CA,,204.96,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPOQMLSLMHKFFBG48CA,,211.37,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPQQMLSLMHKFFBG68CA,,208.78,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPPRMLSLMHKFFBG68CA,,204.88,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPPSMLSLMHKFFBG78CA,,201.93,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPXPMLKMMHKFFBG58CA,,205.86,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPPQMLKMMHKFFBG87CA,,215.82,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPRQMLOJNHKFFBG28CA,,267.21,見其他登記事項,鋼筋混凝土造,104年2月11日,003,一層 二層 三層 見其他登記事項
RPUNMLRKMHKFFBG58CA,1,190.66,農舍,鋼筋混凝土造,103年2月19日,002,一層 二層 見其他登記事項
RPOOMLKLMHKFFBG47CA,1,189.07,住家用,鋼筋混凝土造,103年6月30日,003,一層 二層 三層
RPXNMLKKMHKFFAG28EA,38,238.30,住家用,鋼筋混凝土加強磚造,66年4月15日,003,一層 二層 三層 騎樓
RPQPMLLMLHKFFBG87CA,10,172.60,住家用,鋼筋混凝土造,94年5月26日,003,一層 二層 三層
RPTOMLLJMHKFFBG87CA,20,225.06,住家用,鋼筋混凝土造,84年6月7日,003,一層 二層 三層
RPRNMLLJMHKFFBG57CA,21,31.24,共有部分,鋼筋混凝土造,82年12月30日,007
RPRNMLLJMHKFFBG57CA,21,86.93,住家用,鋼筋混凝土造,82年12月30日,007,六層
RPXNMLMJMHKFFBG48EA,22,193.61,住家用,鋼筋混凝土造,82年1月20日,004,一層 二層 三層 四層
RPSNMLTJMHKFFAG38CA,41,268.41,住商用,鋼筋混凝土加強磚造,62年10月29日,003,一層 二層 三層 騎樓
RPUNMLKKMHKFFAG77CA,1,57.99,見其他登記事項,鋼筋混凝土造,103年7月11日,006,四層
RPUNMLKKMHKFFAG77CA,1,7.07,見其他登記事項,鋼筋混凝土造,103年7月11日,006
RPUNMLKKMHKFFAG77CA,1,12.95,見其他登記事項,鋼筋混凝土造,103年7月11日,006
RPSNMLQKMHKFFAG18CA,,204.93,見其他登記事項,見其他登記事項,103年12月9日,004,四層 一層 二層 三層
RPROMLQKMHKFFAG18CA,,201.89,見其他登記事項,見其他登記事項,103年12月9日,004,一層 二層 三層 四層
RPUNMLSJMHKFFAG48CA,23,107.66,住家用,鋼筋混凝土造,81年7月2日,005,四層
RPROMLLJMHKFFAG57CA,15,79.66,住家用,鋼筋混凝土造,89年6月2日,006,四層
RPROMLLJMHKFFAG57CA,15,32.49,見其他登記事項,鋼筋混凝土造,89年6月2日,006
RPTOMLLJMHKFFAG77CA,1,174.00,見其他登記事項,鋼筋混凝土造,103年6月9日,003,一層 二層 三層
RPVPMLLJMHKFFAG08CA,29,153.84,住家用,鋼筋混凝土造,75年2月6日,004,一層 二層 三層 四層 騎樓
RPUNMLMJMHKFFAG87CA,19,80.83,住家用,鋼筋混凝土造,85年3月7日,006,六層
RPUNMLMJMHKFFAG87CA,19,16.12,見其他登記事項,鋼筋混凝土造,85年3月7日,006,一層
RPUNMLMJMHKFFAG87CA,19,17.30,見其他登記事項,鋼筋混凝土造,85年3月7日,006
RPQNMLMJMHKFFAG47CA,39,99.23,住家用,鋼筋混凝土加強磚造,65年4月8日,002,一層 二層
