¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï«Ø©M¸ô¤@¬q421~450¸¹,23.13,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030923,160.7,3,2,2,¦³,¦³,8300000,51649,©Y¹D¥­­±,0.0,0,,RPRSMLLLMHKFFBB77CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô235«Ñ1~30¸¹,27.34,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850923,130.33,3,2,2,¦³,¦³,5150000,39515,,0.0,0,,RPXRMLOLLHKFFCB58CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¬¥¶§¸ô125«Ñ31~60¸¹,22.48,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880430,150.59,3,2,2,¦³,¦³,11380000,75569,©Y¹D¥­­±,0.0,0,,RPRSMLOLLHKFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q241~270¸¹,8.91,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1011121,59.83,1,1,1,¦³,¦³,4880000,81564,,0.0,0,,RPSRMLOLLHKFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¤W«Ñ251§Ë31~60¸¹,13.77,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,11,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0831206,98.1,1,2,2,¦³,¦³,5300000,54027,,0.0,0,ªB¤Í¶¡ªº¥æ©ö¡C,RPRRMLPLLHKFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¹ç®LªF¤Tµó31~60¸¹,74.0,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0711224,173.99,4,1,4,¦³,µL,14500000,83338,,0.0,0,,RPSRMLPLLHKFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ¶¶¸ô121~150¸¹,22.83,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860728,179.49,3,2,2,¦³,¦³,8300000,46242,©Y¹D¥­­±,41.89,0,,RPXRMLPLLHKFFCB68CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¦wµó271~300¸¹,25.41,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670828,56.95,3,0,3,¦³,µL,4000000,70237,,0.0,0,,RPWPMLPLLHKFFCB38CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ¬P¸ô151~180¸¹,15.51,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960929,142.37,3,2,2,¦³,¦³,11200000,78668,©Y¹D¥­­±,28.59,0,,RPWNMLPLLHKFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¼é¬v¨½¥«¬F¥_¤G¸ô331~360¸¹,59.49,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì3,¤­¼h,23,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021209,480.34000000000003,4,2,3,¦³,¦³,63180000,131532,©Y¹D¥­­±,0.0,0,,RPOOMLPLLHKFFCB47CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤j¼[¸ô931~960¸¹,10.79,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0910201,144.99,3,2,2,¦³,¦³,10000000,68970,©Y¹D¥­­±,0.0,0,¤G¿Ëµ¥¶¡¶R½æ,RPVNMLRLLHKFFCB28CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¬KªÀ¨½¥Ã¬K¥_¸ô61~90¸¹,19.34,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030818,157.52,3,2,2,¦³,¦³,8550000,54279,©Y¹D¥­­±,31.49,0,,RPTPMLQLLHKFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤¤¤u¤T¸ô181~210¸¹,13.44,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830604,85.97999999999999,3,2,2,¦³,µL,4160000,48383,,0.0,0,,RPSQMLQLLHKFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï°ê²»µó1~30¸¹,29.75,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850615,142.05,3,2,2,¦³,¦³,9880000,69553,,0.0,0,,RPOOMLRLLHKFFCB67CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬K¸ô1~30¸¹,18.38,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850208,109.57,3,2,2,¦³,¦³,5200000,47458,©Y¹D¾÷±ñ,0.0,0,,RPUPMLRLLHKFFCB38CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©ú¸ô¤G¬q61~90¸¹,10.88,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941018,96.62,2,2,1,¦³,¦³,8380000,86732,©Y¹D¾÷±ñ,18.11,0,,RPOPMLKMLHKFFCB17CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªe«n¸ô¤G¬q31~60¸¹,12.49,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830406,110.37,3,2,2,¦³,¦³,5680000,51463,©Y¹D¾÷±ñ,0.0,0,,RPQNMLSLLHKFFCB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¤G¸ô31~60¸¹,88.82,¦í,,,10402,¤g¦a3«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950317,233.99,4,3,4,¦³,¦³,17000000,72653,,0.0,0,,RPRNMLMJMHKFFCB27CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q241~270¸¹,5.86,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,23,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0820226,100.18,0,0,0,µL,¦³,4780000,47714,©Y¹D¾÷±ñ,0.0,0,,RPQPMLLJMHKFFCB27CA
«n¤Ù°Ï,¤g¦a,´fÂ§¬q181~210¦a¸¹,239.72,¦í,,,10312,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,39580000,165109,,0.0,0,,RPVOMLMJMHKFFCB77CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¾¤©ú¸ô¤G¬q571~600¸¹,24.98,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),°ê¥Á¦í¦v,¿ûµ¬²V¾®¤g³y,0720303,84.01,3,2,1,¦³,¦³,4730000,56303,,0.0,0,,RPTRMLKKMHKFFCB77CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï´f¤¤¤Tµó1~30¸¹,12.36,¨ä¥L,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,23,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960612,153.62,3,2,2,¦³,¦³,16900000,110012,©Y¹D¾÷±ñ,11.53,0,,RPURMLKKMHKFFCB87CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤T¬q361~390¸¹,21.41,¨ä¥L,,,10401,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,35,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000121,392.23,4,2,3,¦³,¦³,34450000,87831,©Y¹D¥­­±,29.06,0,,RPPSMLKKMHKFFCB47CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤T©M¨½¾¤©úªFµó391~420¸¹,16.1,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840817,117.74000000000001,3,2,2,¦³,¦³,7330000,62256,¤É­°¾÷±ñ,0.0,0,,RPOQMLNKMHKFFCB47CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦Üµ½¸ô101«Ñ1~30¸¹,5.11,¦í,,,10403,¤g¦a1«Øª«2¨®¦ì0,¤G¼h,12,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821014,38.29,2,0,2,¦³,¦³,1850000,48315,,0.0,0,,RPRRMLSJMHKFFCB28CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï«C®ü¸ô¤G¬q481~510¸¹,6.85,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880319,67.27000000000001,2,1,1,¦³,¦³,3960000,58867,,0.0,0,,RPPNMLOJMHKFFCB27CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q301~330¸¹,63.23,¦í,,,10403,¤g¦a1«Øª«2¨®¦ì7,¤Q¤T¼h,14,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0850302,559.38,4,1,0,¦³,¦³,31000000,55418,©Y¹D¾÷±ñ,0.0,0,,RPRQMLOKMHKFFCB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤T­íµó121~150¸¹,55.31,¦í,,,10310,¤g¦a2«Øª«1¨®¦ì1,¤Q¤E¼h,23,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031029,446.84,3,2,4,¦³,¦³,39800000,94016,©Y¹D¥­­±,38.4,1400000,,RPRQMLKLMHKFFCB57CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤T­íµó121~150¸¹,43.72,¦í,,,10107,¤g¦a2«Øª«1¨®¦ì2,¤Q¤­¼h,23,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031029,326.37,3,2,2,¦³,¦³,21070000,74809,©Y¹D¥­­±,76.8,2400000,,RPSQMLKLMHKFFCB67CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°ÏÀ­ªF¸ô901~930¸¹,6.59,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810115,39.27,1,1,1,¦³,¦³,1500000,38197,,0.0,0,,RPTQMLLLMHKFFCB87CA
¯«©£°Ï,¤g¦a,¤T¨¤¤l¬q301~330¦a¸¹,3560.56,¹A,,,10311,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,53853000,15125,,0.0,0,,RPQOMLPLLHKFFAL48CA
Â×­ì°Ï,¤g¦a,´Â¶§¬q751~780¦a¸¹,107.33,¦í,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,27951,,0.0,0,,RPRNMLQLLHKFFAL58CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Â×­ì°Ï¤j©ú¸ô181~210¸¹,22.94,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820625,137.68,3,2,2,¦³,¦³,5500000,39948,©Y¹D¾÷±ñ,0.0,0,,RPTNMLPLLHKFFAL68CA
Â×­ì°Ï,¤g¦a,´Â¶§¬q901~930¦a¸¹,293.37,¦í,,,10403,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7987000,27225,,0.0,0,¥»¥ó¤g¦a¥þ³¡¦ì©ó¬¡°ÊÂ_¼h¦a½è±Ó·P°Ï¡A¨ä¥æ©ö»ù®æ¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡C,RPXNMLMJMHKFFAL68CA
Â×­ì°Ï,¤g¦a,¸¬Äª¼[¬q481~510¦a¸¹,18.93,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,727291,38420,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡CÅv§Q¤H¦@2¤H¡C,RPPNMLLJMHKFFAL77CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Â×­ì°Ï¨|­^¸ô151~180¸¹,37.4,¦í,,,10402,¤g¦a1«Øª«2¨®¦ì1,¤T¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800808,201.2,0,0,2,¦³,¦³,4900000,24354,¤É­°¾÷±ñ,0.0,0,,RPWNMLLJMHKFFAL48CA
Â×­ì°Ï,¤g¦a,·O¿³¬q691~720¦a¸¹,606.25,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13200000,21773,,0.0,0,,RPTOMLKMLHKFFAL38CA
¯«©£°Ï,¤g¦a,¦`°ô¬q481~510¦a¸¹,1331.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6655000,5000,,0.0,0,¦X¸êÁÊ¶R¤g¦aªðÁÙ©Ò¦³Åv¡C,RPWOMLRLLHKFFAL66CA
¦Z¨½°Ï,¤g¦a,¸q¨½¬q301~330¦a¸¹,416.49,¦í,,,10312,¤g¦a22«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7600000,18248,,0.0,0,1.¿Ë¤ÍÃö«Y¶¡¤§¥æ©ö¡C2.Åv§Q¤H¥|¦ì¡C,RPUNMLNKMHKFFAL58CA
¤j¥Ò°Ï,¤g¦a,©¯ºÖ¬q241~270¦a¸¹,198.32,¹A,,,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1556773,7850,,0.0,0,104¦~2¤ë12¤é»O¤¤¹A¥Ð¤ô§Q·|¼Ð°âÁÊ±o,RPPNMLPLLHKFFBL38CA
¤j¥Ò°Ï,¤g¦a,¤å¦±¬q511~540¦a¸¹,155.86,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5700000,36571,,0.0,0,¥]¬A¦a¤W¥¼«O¦sµn°O¤§«Øª«¤@´É¦b¤º,RPPNMLNJMHKFFBL08CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¥­µ¥¸ô31~60¸¹,79.31,¦í,,,10401,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0941206,257.17,7,0,8,¦³,µL,11000000,42773,,0.0,0,¥»¶R½æÁ`»ù1100¸U,¥]¬A¤g2«Ø1¼W«Ø³¡¤À:³»¼Ó(ÅK¥Ö),RPUNMLPLLHKFFCL98CA
¨F³À°Ï,¤g¦a,¦ËªL¬q¦ËªL¤p¬q601~630¦a¸¹,2417.0,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5849000,2420,,0.0,0,,RPVOMLPLLHKFFCL56CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï«n¤æ¸ô32«Ñ36§Ë1~30¸¹,123.37,¦í,,,10402,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031227,204.46,0,0,0,µL,µL,11000000,53800,,0.0,0,,RPQNMLQLLHKFFCL68CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï«n¤æ¸ô32«Ñ36§Ë1~30¸¹,128.36,¦í,,,10402,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031227,204.46,0,0,0,µL,µL,11000000,53800,,0.0,0,,RPRNMLQLLHKFFCL78CA
±ï´Ï°Ï,¤g¦a,«nÂ²¬q1531~1560¦a¸¹,181.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4020010,22210,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPXNMLQLLHKFFCL76CA
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï¥|ºû¦è¸ô109«Ñ2§Ë1~30¸¹,116.0,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0721114,136.84,5,2,2,¦³,µL,5000000,36539,,0.0,0,,RPUNMLNKMHKFFCL78CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¨F³À°Ï¤¤¤s¸ô511~540¸¹,15.03,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831030,98.47,3,1,2,¦³,¦³,3600000,36559,©Y¹D¾÷±ñ,0.0,0,,RPRNMLNKMHKFFCL48CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï«n¤æ¸ô32«Ñ36§Ë1~30¸¹,133.37,¦í,,,10402,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031227,207.34,4,3,5,¦³,µL,11100000,53535,,0.0,0,,RPUPMLPKMHKFFCL56CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï«n¤æ¸ô32«Ñ36§Ë1~30¸¹,122.37,¦í,,,10402,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031227,204.71,4,3,5,¦³,µL,10500000,51292,,0.0,0,,RPVPMLPKMHKFFCL66CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï«n¤æ¸ô32«Ñ36§Ë1~30¸¹,104.24,¦í,,,10402,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031227,182.89,4,2,5,¦³,µL,9600000,52491,,0.0,0,,RPXPMLPKMHKFFCL86CA
ªF¶Õ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF¶Õ°ÏªFÄõ¸ô181~210¸¹,62.0,,¤s©Y¦a«O¨|°Ï,,10401,¤g¦a2«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0691225,103.74,6,2,2,¦³,µL,3550000,34220,,0.0,0,,RPSNMLQLLHKFFEL09CA
ªF¶Õ°Ï,¤g¦a,ªF¶Õ¬q¥Û¨¤¤p¬q1~30¦a¸¹,2500.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2950000,1180,,0.0,0,,RPVNMLRLLHKFFEL86CA
·sªÀ°Ï,¤g¦a,¤ô©³¼d¬q¤W¤ô©³¼d¤p¬q3031~3060¦a¸¹,17532.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10402,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13800000,787,,0.0,0,§t¤G´ÉÂÂ¦³¤u¼d,RPWNMLKMLHKFFEL98CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï­ûªL¨½23¾F¶®Àô¸ô¤T¬q31~60¸¹,64.8,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031004,218.16,4,4,4,¦³,¦³,16500000,75633,,0.0,0,,RPTOMLPLLHKFFFL66CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï¾Ç©²¸ô415«Ñ1~30¸¹,20.51,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821008,100.52,3,2,2,¦³,¦³,3800000,37803,¤É­°¾÷±ñ,0.0,0,,RPTNMLKMLHKFFFL78CA
¤j¶®°Ï,¤g¦a,¤Q¤T¼d¬q31~60¦a¸¹,1487.97,¹A,,,10401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,26100000,17541,,0.0,0,¥t¦³¨â¦ì¶R¨ü¤H¡A¦@¤T¦ì¦@¦³¤H¡C¨ä¤¤¤@µ§¤g¦a¬°¨p³]«Ñ¹D¡C,RPSQMLKMLHKFFFL98CA
